Aircraft_ID,Aircraft.Category,Engine.Type,Registration.Number,Number.of.Engines,Make,Model,Aircraft.damage
9551,Airplane,Reciprocating,N8028K,1,Cessna,150M,Minor
9552,Airplane,Reciprocating,N49533,1,Cessna,152,Destroyed
9553,Airplane,Reciprocating,N79K,1,Brantly Helicopter,B-2,Destroyed
9554,Airplane,Reciprocating,N84490,1,Cessna,A185F,Destroyed
9555,Airplane,Reciprocating,N90543,1,Cessna,188A,Substantial
9556,Airplane,Reciprocating,N75122,1,Cessna,188B,Substantial
9557,Airplane,Reciprocating,N9339F,1,Piper,PA-28-161,Substantial
9558,Airplane,Reciprocating,N12023,1,Cessna,150G,Substantial
9559,Airplane,Reciprocating,N72053,1,Cessna,188,Substantial
9560,Airplane,Reciprocating,N6770U,1,Cessna,172RG,Substantial
9561,Airplane,Reciprocating,N305MM,1,Piper,PA-28-140,Destroyed
9562,Airplane,Reciprocating,N757ZG,1,Weatherly,201B,Substantial
9563,Airplane,Reciprocating,N6602Z,1,Cessna,150F,Substantial
9564,Airplane,Reciprocating,N222RF,1,Cessna,182Q,Substantial
9565,Airplane,Reciprocating,N777TA,1,Cessna,182G,Substantial
9566,Airplane,Reciprocating,N66039,2,Cessna,A188B,Substantial
9567,Airplane,Reciprocating,N169N,1,Meyers Aircraft Co.,OTW,Substantial
9568,Airplane,Reciprocating,N1398X,1,Helio,H-395A,Substantial
9569,Airplane,Reciprocating,N74107,1,Robinson,R-22,Substantial
9570,Airplane,Reciprocating,N9193Y,1,Mooney,M20E,Destroyed
9571,Airplane,Reciprocating,N8859K,1,Beech,A36,Destroyed
9572,Airplane,Reciprocating,N10230,1,Cessna,180,Destroyed
9573,Airplane,Reciprocating,N9278Z,1,Russell St. Arnold,RLU-1,Substantial
9574,Airplane,Reciprocating,N7CF,1,Piper,PA-38-112,Substantial
9575,Airplane,Reciprocating,N8325V,1,Enstrom,280C,Substantial
9576,Airplane,Reciprocating,N75870,1,Piper,PA-18,Substantial
9577,Airplane,Reciprocating,N714YJ,1,Cessna,207A,Substantial
9578,Airplane,Reciprocating,N6399Y,1,Cessna,177B,Destroyed
9579,Airplane,Reciprocating,N52270,1,Piper,PA-32R-301T,Destroyed
9580,Airplane,Unknown,N6696E,0,Raven,S55A,
9581,Airplane,Reciprocating,N6740Z,1,Cessna,210M,Destroyed
9582,Airplane,Turbo Jet,N197RL,2,Boeing,737-291,
9583,Airplane,Reciprocating,N8145V,1,Piper,PA-28RT-201,Destroyed
9584,Airplane,Reciprocating,N6106K,1,Hughes,269C,Substantial
9585,Airplane,Reciprocating,N5013F,1,Mooney,M-20G,Substantial
9586,Airplane,Reciprocating,N5410C,1,Bell,47G-5,Substantial
9587,Airplane,Reciprocating,N915ER,1,Piper,PA-28-180,Substantial
9588,Airplane,Reciprocating,N3751M,1,Cessna,152,Substantial
9589,Airplane,Reciprocating,N8482W,1,Piper,PA-22-150,Substantial
9590,Airplane,Reciprocating,N2053N,1,Bell,47G-2,Substantial
9591,Airplane,Reciprocating,N738PS,1,Piper,PA-28-140,Destroyed
9592,Airplane,Reciprocating,N5312G,1,De Havilland,DHC-1B-2-S5,Minor
9593,Airplane,Unknown,N4722Z,,Raven,AX-8,
9594,Airplane,Reciprocating,N74982,1,Rockwell,S2R,Destroyed
9595,Airplane,Reciprocating,N9541U,1,Piper,PA-22,Destroyed
9596,Airplane,Reciprocating,N7205L,1,Hughes,269A,Substantial
9597,Airplane,Reciprocating,N9701J,1,Cessna,172M,Substantial
9598,Airplane,Reciprocating,N11PM,1,Grumman,G-164A,Substantial
9599,Airplane,Reciprocating,N70123,1,Boeing,STEARMAN E75,Substantial
9600,Airplane,Reciprocating,N613US,1,Cessna,120,Substantial
9601,Airplane,Reciprocating,N914MA,1,Cessna,182F,Destroyed
9602,Airplane,Reciprocating,N108DR,2,Beech,58,Minor
9603,Airplane,Reciprocating,N788MS,1,Cessna,TR182,Destroyed
9604,Airplane,Reciprocating,N1093J,2,Cessna,402C,Destroyed
9605,Airplane,Reciprocating,N65457,1,Cessna,180A,Substantial
9606,Airplane,Reciprocating,N28895,2,Beech,BE 58,Substantial
9607,Airplane,Reciprocating,N90667,1,Piper,PA-38,Substantial
9608,Airplane,Reciprocating,N8JN,1,Beech,C-23,Substantial
9609,Airplane,Reciprocating,N14420,1,Cessna,177B,Substantial
9610,Airplane,Reciprocating,N7003Q,1,Cessna Ector,305A,Substantial
9611,Airplane,Reciprocating,N1260A,1,Piper,PA-12,Substantial
9612,Airplane,Reciprocating,N999YP,1,Cessna,185,Substantial
9613,Airplane,Reciprocating,N8517L,1,Cessna,206,Substantial
9614,Airplane,Reciprocating,N3057L,1,Maule,M-6-235,Substantial
9615,Airplane,Reciprocating,N4272Y,1,Maule,M-6,Substantial
9616,Airplane,Reciprocating,N5712S,1,Maule,M-4,Destroyed
9617,Airplane,Reciprocating,N8588F,1,Piper,PA-28-180,Destroyed
9618,Airplane,Reciprocating,N12422,1,Piper,PA-28-181,
9619,Airplane,Reciprocating,N2416G,1,Phaneuf,B8 MOD GYRO,Destroyed
9620,Airplane,Reciprocating,N64902,1,Miller Air Sports,GEM 260,Destroyed
9621,Airplane,Unknown,N93239,0,"Head Balloons, Inc.",AX7-77,Destroyed
9622,Airplane,Turbo Shaft,N6703W,2,Bell,222,Destroyed
9623,Airplane,Reciprocating,N1424P,1,Piper,PA-24-260C,Substantial
9624,Airplane,Reciprocating,N411X,1,Beech,A23A,Substantial
9625,Airplane,Reciprocating,N5360D,1,Eipper,QUICKSILVER MX,Substantial
9626,Airplane,Reciprocating,N5255,1,Cessna,150L,Substantial
9627,Airplane,Reciprocating,N4641U,1,Champion,7FC,Substantial
9628,Airplane,Reciprocating,N3952Z,1,Mooney,M20J,Substantial
9629,Airplane,Reciprocating,N1842R,1,Piper,PA-22-135,Substantial
9630,Airplane,Reciprocating,N2427P,1,Grumman,AMERICAN AA1,Substantial
9631,Airplane,Reciprocating,N4902A,2,Cessna,T337E,Substantial
9632,Airplane,Reciprocating,N83665,1,Grumman,G-164A,Substantial
9633,Airplane,Reciprocating,N77AR,1,Cessna,180,Substantial
9634,Airplane,Reciprocating,N4014D,1,Piper,PA-18-150,Substantial
9635,Airplane,Reciprocating,N2073S,1,Piper,PA-18-150,Substantial
9636,Airplane,Reciprocating,N2768J,1,Cessna,172E,Substantial
9637,Airplane,Reciprocating,N5758P,1,Piper,PA-24-180,Substantial
9638,Airplane,Reciprocating,N3152P,1,Cessna,152,Destroyed
9639,Airplane,Reciprocating,N10931,1,Cessna,152,Substantial
9640,Airplane,Reciprocating,N38685,1,Cessna,172 M,Substantial
9641,Airplane,Reciprocating,N37JL,1,Piper,PA-28-161,Substantial
9642,Airplane,Unknown,N3086B,0,Molino Oy,PIK-20,Substantial
9643,Airplane,Reciprocating,N127MW,1,Piper,PA-24-260,Substantial
9644,Airplane,Reciprocating,N5786S,1,Piper,PA-28-161,Substantial
9645,Airplane,Reciprocating,N91353,1,Piper,PA-28,Substantial
9646,Airplane,Reciprocating,N8108F,1,Piper,PA-18,Substantial
9647,Airplane,Reciprocating,N70554,1,Cessna,152,Destroyed
9648,Airplane,Reciprocating,N707FL,1,Cessna,210K,Destroyed
9649,Airplane,Turbo Prop,N2099U,2,Aero Commander,680V,Destroyed
9650,Airplane,Reciprocating,N161HA,2,Piper,PA-23-235,Destroyed
9651,Airplane,Reciprocating,N29618,1,Piper,PA-18-150,Destroyed
9652,Airplane,Turbo Fan,N6263C,2,Mcdonnell Douglas,MD-80,Minor
9653,Airplane,Turbo Fan,N1093C,3,Boeing,727-22,Minor
9654,Airplane,Reciprocating,N98325,1,Cessna,305A,Substantial
9655,Airplane,Reciprocating,N9243B,1,Cessna,152II,Substantial
9656,Airplane,Reciprocating,N4447V,1,Beech,A23-24,Substantial
9657,Airplane,Reciprocating,N2616H,1,Alon,A2,Substantial
9658,Airplane,Reciprocating,N4877H,1,Rockwell,100-180,Substantial
9659,Airplane,Reciprocating,N561CK,1,Great Lakes,2T-1A-2,Substantial
9660,Airplane,Reciprocating,N5484M,1,Piper,PA-38,Substantial
9661,Airplane,Reciprocating,N215NY,1,Ungerecht,Q-2,Substantial
9662,Airplane,Reciprocating,N8886L,1,Piper,J3C-65,Substantial
9663,Airplane,Reciprocating,N3730S,1,Piper,PA-18,Substantial
9664,Airplane,Reciprocating,N80941,1,Maule,M-4-210C,Substantial
9665,Airplane,Reciprocating,N83HL,1,Cessna,185,Substantial
9666,Airplane,Reciprocating,N738CY,1,Piper,PA-18-150,Substantial
9667,Airplane,Reciprocating,N53130,1,Piper,PA-28-161,Minor
9668,Airplane,Turbo Shaft,N50157,1,Bell,206B,Destroyed
9669,Airplane,Reciprocating,N3SE,1,Piper,PA-28R-200,Substantial
9670,Airplane,Turbo Shaft,N9572Y,1,Bell,206L-1,Substantial
9671,Airplane,Reciprocating,N6685L,1,Cessna,180,Substantial
9672,Airplane,Reciprocating,N8759D,1,Grumman,AA-5,Substantial
9673,Airplane,Reciprocating,N9715Z,2,Beech,58,Substantial
9674,Airplane,Reciprocating,N8506C,1,Piper,PA-20,Substantial
9675,Airplane,Reciprocating,N739UW,1,Artic Aircraft Corp.,S-1B2,Substantial
9676,Airplane,Turbo Shaft,N26759,1,Bell,206,Substantial
9677,Airplane,Reciprocating,N76BP,1,Cessna,T210J,Destroyed
9678,Airplane,Reciprocating,N6481P,1,Mooney,M20F,Minor
9679,Airplane,Reciprocating,N6587,1,Piper,PA-32-300,Substantial
9680,Airplane,Reciprocating,N8692Y,1,Rockwell,S-2R,Substantial
9681,Airplane,Reciprocating,N401GC,1,Cessna,140,Substantial
9682,Airplane,Turbo Shaft,N864CL,1,Aerospatiale,316B ALOUETTE III,Substantial
9683,Airplane,Reciprocating,N3322L,2,Cessna,320B,Substantial
9684,Airplane,Reciprocating,N107T,1,Piper,PA-28-140,Substantial
9685,Airplane,Reciprocating,N47DP,1,Piper,PA-28-181,Substantial
9686,Airplane,Reciprocating,N84654,1,Beech,A36,Substantial
9687,Airplane,Reciprocating,N4932A,1,Piper,PA-28-140,Substantial
9688,Airplane,Reciprocating,N8048L,1,Grumman,G-164A,Substantial
9689,Airplane,Reciprocating,N4632T,2,Piper,PA-31-350,Substantial
9690,Airplane,Reciprocating,N44730,1,Cessna,T210M,Destroyed
9691,Airplane,Reciprocating,N81502,2,Cessna,402C,Destroyed
9692,Airplane,Reciprocating,N9918A,1,Pioneer,FLIGHTSTAR,
9693,Airplane,Unknown,N52936,2,Dassault/sud,FAN JET FALCON,
9694,Airplane,Reciprocating,N1794H,1,Cessna,150,Substantial
9695,Airplane,Reciprocating,N3912T,1,Beech,J35,Substantial
9696,Airplane,Reciprocating,N5065Z,1,Cessna,C-150M,Substantial
9697,Airplane,Reciprocating,N737MW,1,Rotorway,ROTORWAY EXECUTIVE,Substantial
9698,Airplane,Reciprocating,N2583P,1,Piper,PA25,Substantial
9699,Airplane,Reciprocating,N3U,2,Cessna,411,Substantial
9700,Airplane,Reciprocating,N2756F,1,Piper,PA-18,Substantial
9701,Airplane,Turbo Shaft,N4752Q,1,Aerospatiale,SA315B,Substantial
9702,Airplane,Turbo Shaft,N9661A,1,Bell,206B,Destroyed
9703,Airplane,Reciprocating,N6192B,1,Bellanca,8GCBC,Destroyed
9704,Airplane,Reciprocating,N3227X,2,Cessna,310,Destroyed
9705,Airplane,Reciprocating,N1415Q,1,Brantly Helicopter,B-2B,Destroyed
9706,Airplane,Reciprocating,N2553A,1,Pitts,S-2A,Destroyed
9707,Airplane,Reciprocating,N32828,1,Rotec,RALLEY 2B,Destroyed
9708,Airplane,Reciprocating,N8644H,1,Rockwell,S-2R,Destroyed
9709,Airplane,Reciprocating,N66CM,1,Stinson,108,Destroyed
9710,Airplane,Reciprocating,N8366C,1,Piper,PA-38-112,Substantial
9711,Airplane,Reciprocating,N8868R,1,Cessna,152,Substantial
9712,Airplane,Reciprocating,N734ML,1,Piper,PA-28-140,Substantial
9713,Airplane,Reciprocating,N9493P,1,Grumman,164A,Substantial
9714,Airplane,Reciprocating,N8885A,1,Cessna,175,Substantial
9715,Airplane,Reciprocating,N5249U,1,Mooney,M20E,Substantial
9716,Airplane,Reciprocating,N61219,1,Cessna,182B,Substantial
9717,Airplane,Reciprocating,N93907,1,Piper,PA-18,Substantial
9718,Airplane,Reciprocating,N35965,1,American Aviation Corp. (aac),AA-1A,Destroyed
9719,Airplane,Reciprocating,N53860,1,Cessna,182D,Destroyed
9720,Airplane,Reciprocating,N16KL,1,Cessna,195A,Destroyed
9721,Airplane,Reciprocating,N8336B,1,Cessna,R172K,Destroyed
9722,Airplane,Reciprocating,N8989U,1,Cessna,172N,Destroyed
9723,Airplane,Reciprocating,N5221H,1,Cessna,172N,Destroyed
9724,Airplane,Reciprocating,N965VJ,2,Piper,PA-31-325,Destroyed
9725,Airplane,Reciprocating,N11849,1,Cessna,150,Substantial
9726,Airplane,Reciprocating,N7393C,1,Cessna,182P,Substantial
9727,Airplane,Reciprocating,N758FN,1,Cessna,C182,Substantial
9728,Airplane,Reciprocating,N9737K,1,Cessna,R182,Substantial
9729,Airplane,Reciprocating,N6348G,1,Cessna,172N,Substantial
9730,Airplane,Reciprocating,N4863C,1,Piper,PA-24,Substantial
9731,Airplane,Reciprocating,N2612G,1,Cessna,140A,Substantial
9732,Airplane,Reciprocating,N54JB,1,Weedhopper,B,Substantial
9733,Airplane,Reciprocating,N66CF,1,Harris,GOLDWING,Substantial
9734,Airplane,Reciprocating,N6917R,1,Cessna,U206,Substantial
9735,Airplane,Reciprocating,N4308C,1,Cessna,A185F-II,Substantial
9736,Airplane,Reciprocating,N1069E,1,Jett,SHOESTRING,Destroyed
9737,Airplane,Reciprocating,N60960,2,Beech,95-B55,Substantial
9738,Airplane,Reciprocating,N67172,1,Cessna,150F,Substantial
9739,Airplane,Reciprocating,N70076,1,Denil,SONERA II,Substantial
9740,Airplane,Turbo Jet,N1094P,2,Gates Learjet,LR-24D,Substantial
9741,Airplane,Reciprocating,N6456V,1,Cessna,172N,Destroyed
9742,Airplane,Reciprocating,N7470E,1,Aeronca,11AC,Destroyed
9743,Airplane,Reciprocating,N3164Y,1,Cessna,A188B,Destroyed
9744,Airplane,Unknown,N8011J,0,Balloon Works,FIREFLY 7,Substantial
9745,Airplane,Reciprocating,N278BC,1,Cessna,T210M,Substantial
9746,Airplane,Reciprocating,N5422M,1,Piper,PA-28-181,Substantial
9747,Airplane,Reciprocating,N1609G,1,Cessna,140,Substantial
9748,Airplane,Reciprocating,N9540,1,Maule,M-5-235C,Substantial
9749,Airplane,Reciprocating,N722AA,1,Homebuilt,DER JAGER DIX,Destroyed
9750,Airplane,Reciprocating,N83475,1,Bellanca,8GCBC,Substantial
9751,Airplane,Reciprocating,N9034F,1,Maule,M6,Substantial
9752,Airplane,Reciprocating,N3553U,1,Republic,RC-3,Substantial
9753,Airplane,Turbo Shaft,N6262H,2,Agusta,A109,Substantial
9754,Airplane,Reciprocating,N121BT,1,Cessna,172M,Substantial
9755,Airplane,Reciprocating,N6507U,1,Fairchild,M-62A (PT-19),Substantial
9756,Airplane,Turbo Shaft,N700HC,1,Bell,206B,Substantial
9757,Airplane,Reciprocating,N500JT,1,Piper,PA-22-150,Destroyed
9758,Airplane,Reciprocating,N5926V,1,Cessna,140,Destroyed
9759,Airplane,Turbo Shaft,N3890Q,1,Bell,206L-3,Destroyed
9760,Airplane,Reciprocating,N7478L,1,Cessna,172P,Substantial
9761,Airplane,Reciprocating,N558BQ,1,Ayres,S2R-T15,Substantial
9762,Airplane,Reciprocating,N2898D,1,Piper,PA-11,Substantial
9763,Airplane,Turbo Shaft,N825E,1,Bell,206B III,Destroyed
9764,Airplane,Reciprocating,N6248H,1,Piper,PA-32-301T,Destroyed
9765,Airplane,Reciprocating,N7867,1,Cessna,150M,Destroyed
9766,Airplane,Reciprocating,N5226Q,1,Mitchell,A-10,Destroyed
9767,Airplane,Reciprocating,N4313Y,1,Cessna,150,Destroyed
9768,Airplane,Reciprocating,N9577G,2,Piper,602P,Destroyed
9769,Airplane,Reciprocating,N78449,1,Focke-wulf,44J STIEGLITZ,Substantial
9770,Airplane,Reciprocating,N8631F,1,Cessna,152,Substantial
9771,Airplane,Reciprocating,N1597T,1,Cessna,172N,Substantial
9772,Airplane,Reciprocating,N734YR,1,Cessna,182J,Substantial
9773,Airplane,Reciprocating,N43833,1,Cessna,T-207,Substantial
9774,Airplane,Turbo Shaft,N8063E,1,Bell,206B II,Substantial
9775,Airplane,Reciprocating,N44110,1,De Havilland,DHC-2,Substantial
9776,Airplane,Reciprocating,N41483,1,Piper,PA-32-300,Destroyed
9777,Airplane,Reciprocating,N6316C,2,Piper,PA-34-200T,Destroyed
9778,Airplane,Reciprocating,N2388V,1,Piper,PA-28-236,Destroyed
9779,Airplane,Reciprocating,N70018,1,Cessna,172P,Destroyed
9780,Airplane,Turbo Fan,N38929,3,Mcdonnell Douglas,DC-10-10,Minor
9781,Airplane,Reciprocating,N8830V,1,Cessna,T206,Substantial
9782,Airplane,Reciprocating,N704EQ,1,Cessna,182Q,Substantial
9783,Airplane,Reciprocating,N1921T,1,Cessna,182D,Substantial
9784,Airplane,Reciprocating,N61739,1,Cessna,152,Substantial
9785,Airplane,Reciprocating,N5097H,1,Cessna,170B,Substantial
9786,Airplane,Reciprocating,N46407,1,Piper,PA-25-235,Substantial
9787,Airplane,Reciprocating,N29144,1,Piper,PA-28-140,Substantial
9788,Airplane,Reciprocating,N9513T,1,William T. Hodges,GOLDWING,Substantial
9789,Airplane,Reciprocating,N4904B,1,Cessna,170B,Substantial
9790,Airplane,Reciprocating,N59424,1,Piper,PA-28-161,Destroyed
9791,Airplane,Reciprocating,N4361A,1,Cessna,172M,Destroyed
9792,Airplane,Reciprocating,N5488R,1,Piper,PA-32R-300,Destroyed
9793,Airplane,Unknown,N24UE,,Schweizer,SGU2-22E,Minor
9794,Airplane,Reciprocating,N5543T,1,Piper,PA-24-250,Destroyed
9795,Airplane,Reciprocating,N9844T,1,Weatherly,620,Destroyed
9796,Airplane,Reciprocating,N1569T,1,Piper,PA-18,Destroyed
9797,Airplane,Unknown,N23152,1,Reicher,FP-101,Destroyed
9798,Airplane,Reciprocating,N81752,1,Cessna,180,Destroyed
9799,Airplane,Reciprocating,N777AB,1,Piper,PA-28-140,Substantial
9800,Airplane,Reciprocating,N1890L,1,Globe,GC-1B,Substantial
9801,Airplane,Reciprocating,N72480,1,Cessna,172N,Substantial
9802,Airplane,Reciprocating,N5299,1,Cessna,172P,Substantial
9803,Airplane,Reciprocating,N92388,1,Cessna,182,Substantial
9804,Airplane,Reciprocating,N3281T,1,Cessna,152,Substantial
9805,Airplane,Reciprocating,N4873Z,2,Piper,PA-23-250,Substantial
9806,Airplane,Reciprocating,N75DR,1,Cessna,152 II,Substantial
9807,Airplane,Reciprocating,N9561Z,1,Cessna,140,Substantial
9808,Airplane,Reciprocating,N45397,1,Cessna,P210N,Substantial
9809,Airplane,Reciprocating,N187DA,1,Mooney,M20C,Destroyed
9810,Airplane,Reciprocating,N511SS,1,Cessna,182P,Destroyed
9811,Airplane,Turbo Shaft,N602RD,1,Bell,206L-1,Substantial
9812,Airplane,Reciprocating,N4919C,1,Bellanca,17-30A,Substantial
9813,Airplane,Reciprocating,N30675,1,Cessna,172K,Substantial
9814,Airplane,Reciprocating,N54729,1,Piper,PA-18A,Substantial
9815,Airplane,Reciprocating,N66342,1,Bellanca,8KCAB,Substantial
9816,Airplane,Reciprocating,N3433U,1,Cessna,152 II,Substantial
9817,Airplane,Turbo Shaft,N2773Y,1,Bell,206B,Substantial
9818,Airplane,Turbo Shaft,N56512,1,Aerospatiale,SA315B LAMA,Substantial
9819,Airplane,Reciprocating,N8624,1,Cessna,182H,Destroyed
9820,Airplane,Reciprocating,N1852U,1,Homebuilt,KR 2,Destroyed
9821,Airplane,Reciprocating,N82587,1,Drake,QUICKIE II,Substantial
9822,Airplane,Reciprocating,N721JB,1,Cessna,R-182,Substantial
9823,Airplane,Reciprocating,N66592,1,Pitts,S-T1,Substantial
9824,Airplane,Reciprocating,N48809,1,Pickel,SMITH MINIPLANE,Substantial
9825,Airplane,Reciprocating,N25511,1,Cessna,150L,Substantial
9826,Airplane,Reciprocating,N55303,1,Piper,PA-12,Substantial
9827,Airplane,Reciprocating,N9842L,2,Douglas,DC3,Substantial
9828,Airplane,Reciprocating,N74A,1,Fuller/findlay,VARIEZE,Destroyed
9829,Airplane,Reciprocating,N6235Y,1,Mooney,M20J,Destroyed
9830,Airplane,Reciprocating,N953AA,1,Piper,J-3,Substantial
9831,Airplane,Reciprocating,N5645D,1,Piper,PA-28-140,Substantial
9832,Airplane,Reciprocating,N51686,1,Piper,PA-28R-200,Substantial
9833,Airplane,Turbo Fan,N3998J,2,Cessna,550,Substantial
9834,Airplane,Reciprocating,N8404E,1,Beech,A-24R,Substantial
9835,Airplane,Reciprocating,N6470L,1,Champion,7KCAB,Substantial
9836,Airplane,Turbo Shaft,N49475,1,Bell,206B,Destroyed
9837,Airplane,Reciprocating,N758CG,2,Cessna,414A,Destroyed
9838,Airplane,Reciprocating,N66964,1,Eipper,QUICKSILVER MX,Destroyed
9839,Airplane,Reciprocating,N91365,1,Cessna,182P,Substantial
9840,Airplane,Reciprocating,N34111,1,Cessna,182D,Substantial
9841,Airplane,Reciprocating,N2899J,1,Cessna,172P,Substantial
9842,Airplane,Reciprocating,N79CM,1,Piper,PA-32R-301,Substantial
9843,Airplane,Reciprocating,N4001Q,1,Piper,PA-24-260,Substantial
9844,Airplane,Reciprocating,N172VF,1,Cessna,A185F,Substantial
9845,Airplane,Reciprocating,N39202,1,Cessna,182P,Substantial
9846,Airplane,Reciprocating,N49504,1,Cessna,182H,Substantial
9847,Airplane,Reciprocating,N38085,2,Beech,95-C55,Destroyed
9848,Airplane,Reciprocating,N8856F,1,Cessna,182A,Destroyed
9849,Airplane,Reciprocating,N20DB,1,Beech,V35,Destroyed
9850,Airplane,Reciprocating,N1074G,1,Cessna,205,Destroyed
9851,Airplane,Reciprocating,N97476,1,Cessna,T210M,Substantial
9852,Airplane,Reciprocating,N9855P,1,Cessna,152,Substantial
9853,Airplane,Reciprocating,N8069G,2,Cessna,411,Substantial
9854,Airplane,Reciprocating,N79846,1,Windecker Research,EAGEL AC7,Substantial
9855,Airplane,Reciprocating,N30TR,1,Steen,SKYBOLT,Substantial
9856,Airplane,Reciprocating,N2937A,1,Piper,PA-38-112,Substantial
9857,Airplane,Reciprocating,N3074L,1,Beech,D 35,Substantial
9858,Airplane,Reciprocating,N3879V,1,Piper,PA-28R-201T,Substantial
9859,Airplane,Reciprocating,N90609,1,Cessna,185,Substantial
9860,Airplane,Reciprocating,N32809,1,Mitchell,T-10R263,Destroyed
9861,Airplane,Reciprocating,N64182,1,Cessna,T210M,Destroyed
9862,Airplane,Reciprocating,N93106,2,Piper,PA-23-160,Destroyed
9863,Airplane,Reciprocating,N731HF,1,Robert Eggebrecht,SONERAI 2L,Destroyed
9864,Airplane,Reciprocating,N5450E,1,Enstrom,F-28A,Substantial
9865,Airplane,Reciprocating,N9930W,1,Champion,7FC,Substantial
9866,Airplane,Unknown,N97638,,Schweizer,SGS 1-36,Substantial
9867,Airplane,Reciprocating,N5064L,1,Ryan-navion,NAV-4-1908,Substantial
9868,Airplane,Reciprocating,N5274P,1,Cessna,152,Substantial
9869,Airplane,Reciprocating,N44095,1,Cessna,182,Substantial
9870,Airplane,Reciprocating,N1289J,1,Beech,B33,Substantial
9871,Airplane,Reciprocating,N9315V,1,Cessna,150H,Substantial
9872,Airplane,Reciprocating,N777WM,1,Stinson,108-2,Substantial
9873,Airplane,Turbo Shaft,N4486V,1,Aerospatiale,SA-360C,Substantial
9874,Airplane,Turbo Shaft,N21YF,2,Sikorsky,S-76A,Substantial
9875,Airplane,Reciprocating,N234NS,1,Cessna,188,Substantial
9876,Airplane,Reciprocating,N1591S,1,Bell,47G-3B1,Destroyed
9877,Airplane,Reciprocating,N5176D,1,Piper,PA-28-140,Destroyed
9878,Airplane,Reciprocating,N704GX,1,Hughes,269B,Destroyed
9879,Airplane,Reciprocating,N6709T,1,Maule,M-4,Substantial
9880,Airplane,Reciprocating,N317DK,2,Beech,58F,Destroyed
9881,Airplane,Reciprocating,N9242S,1,Mooney,M20C,Destroyed
9882,Airplane,Reciprocating,N5840T,1,Beech,A36TC,Minor
9883,Airplane,Reciprocating,N91954,1,Cessna,152,Destroyed
9884,Airplane,Reciprocating,N38996,1,Cessna,U206G,Destroyed
9885,Airplane,Reciprocating,N3510V,1,Cessna,150,Substantial
9886,Airplane,Reciprocating,N4110Y,1,Cessna,172,Substantial
9887,Airplane,Reciprocating,N8152Z,1,Cessna,180K,Substantial
9888,Airplane,Reciprocating,N6258G,1,Cessna,180,Substantial
9889,Airplane,Reciprocating,N64276,1,Bell,47G-5,Substantial
9890,Airplane,Reciprocating,N123ET,1,Grumman,AA5-B,Substantial
